Mstar,class_star,qir,log(S8/S45),log(S58/S36),log(S45/S36)
0.89085919,0.190739514,0.622025418,0.560829762,0.608329165,0.570813742
0.902382639,0.028698065,0.563700867,0.427341748,0.510593836,0.150030911
0.906680221,0.028378354,0.614580357,0.584033639,0.492653854,0.053551351
0.928091073,0.017258086,0.621913199,0.474894707,0.555939552,0.494395994
0.926721775,0.028655598,0.609798219,0.82927033,0.806850299,0.632340237
0.951979704,0.000472674,0.498402637,0.43681501,0.413627987,0.270069442
0.92889724,0.024255211,0.574162026,0.60820643,0.522534606,0.350882646
0.927593146,0.007649329,0.574288431,0.746732807,0.659537305,0.448027135
0.881208895,0.000294755,0.641149846,0.461017967,0.504709559,0.176135148
0.897000287,0.028677436,0.524213255,0.523381971,0.519147435,0.137086901
0.923259998,0.143178465,0.626685091,0.569169647,0.59105404,0.489979453
0.839495079,0.028311433,0.602590063,0.606651146,0.643493782,0.258740957
0.876674205,0.028873368,0.621706421,0.472465278,0.436860618,0.160704625
0.910361323,0.000217368,0.605874474,0.479783772,0.473637321,0.421019961
0.917711671,0.000251382,0.624676358,0.453616891,0.469141959,0.126149578
0.943580153,0.036062502,0.536708259,0.461198358,0.53619119,0.481077478
0.898499996,0.000392771,0.595388973,0.524779544,0.485453126,0.184957581
0.862718621,0.028652177,0.639538986,0.856310854,0.46904519,0.219083153
0.87727883,0.021459924,0.546230148,0.626212988,0.423835029,0.45381118
0.921558748,0.349538763,0.390150715,0.268338696,0.492572841,0.421960396
0.932104126,0.000151151,0.508823233,0.445441753,0.560772608,0.514245742
0.919804149,0.028724331,0.610289853,0.52014882,0.473567876,0.079297928
0.933307449,0.028643422,0.341457327,0.415226528,0.405794671,0.15722147
0.915696253,0.023674759,0.654235993,0.695519778,0.723515666,0.66465093
0.940989748,0.028535744,0.455591478,0.437841132,0.459182739,0.130430982
0.837420976,0.982356388,0.635999121,0.593752821,0.66031004,0.596914716
0.926259414,0.028197013,0.660158113,0.478747561,0.462633811,0.104806268
0.915850373,0.905534935,0.63730231,0.532958795,0.667428182,0.591755875
0.897403371,0.030736793,0.616533503,0.684629737,0.523193779,0.285733555
0.87877261,0.02863839,0.632450461,0.72803991,0.47521875,0.369084061
0.909887107,0.004028145,0.643187322,0.519126756,0.534059121,0.51532352
0.924824911,0.822724903,0.649511466,0.551941632,0.692858991,0.604837486
0.908328122,0.028666768,0.728445462,0.51164166,0.483337241,0.242179874
0.88209805,0.028708229,0.556480645,0.787365022,0.492418417,0.308021632
0.896739469,0.001770842,0.584525278,0.36293672,0.423576709,0.103640094
0.842387796,0.000943033,0.653020979,0.828754189,0.441149719,0.281079786
0.896122988,0.028943912,0.614464422,0.350058171,0.48801707,0.341231121
0.918843861,0.024469459,0.621611925,0.518905276,0.417775837,0.173459321
0.832805076,0.000352619,0.444805456,0.53596503,0.541923123,0.414420597
0.90286871,0.000258225,0.702365781,0.489823413,0.462750802,0.295071366
0.89085919,0.028735199,0.601787178,0.574359675,0.471460896,0.290147582
0.887539679,0.000956921,0.634770562,0.54920094,0.477340196,0.140718181
0.904048323,0.028704808,0.592847284,0.586692972,0.461930701,0.256185895
0.91034354,0.000445,0.633971945,0.577244461,0.450870537,0.11171349
0.913917943,4.99E-05,0.619628288,0.435057636,0.601694489,0.540698712
0.918885355,0.027376249,0.608508262,0.563755696,0.422380851,0.196716749
0.898499996,0.000815129,0.629838785,0.530690019,0.4660419,0.090723617
0.941446181,0.028709336,0.347150639,0.326361037,0.387688951,0.237540847
0.914641122,0.00150507,0.642389192,0.525642696,0.524023587,0.504843446
0.885719875,0.000980066,0.631279607,0.550172789,0.513302523,0.098886552
0.879869235,0.028669687,0.625315584,0.561626491,0.483998153,0.154821389
0.914996784,0.028598439,0.413573793,0.443872209,0.404095928,0.081283262
0.909199494,0.181746632,0.422019831,0.415409384,0.53137039,0.390474795
0.908505953,0.000228437,0.616602917,0.555254326,0.470281216,0.125252662
0.856859682,0.000964267,0.647454821,0.796286201,0.498885915,0.304517996
0.888636303,0.028701789,0.639421326,0.64697793,0.498523568,0.314480216
0.886164452,0.27655556,0.598235538,0.731347232,0.698139836,0.548876546
0.867603638,0.028729564,0.626170328,0.608037915,0.549591526,0.372217655
0.901955845,0.001148526,0.615235059,0.596036563,0.487643546,0.286794662
0.835538932,0.028729362,0.553883171,0.569430407,0.500090189,0.353222429
0.857688968,0.023614782,0.603400155,0.553353264,0.604170689,0.596011043
0.924866404,0.005544787,0.611825077,0.459435406,0.503740078,0.480849685
0.880734679,0.000422659,0.595926528,0.511620857,0.531542294,0.475907163
0.911855103,0.393164854,0.55876226,0.562948638,0.583526738,0.311571743
0.917415286,0.012648986,0.582846054,0.580663549,0.564021988,0.351098372
0.887723437,0.000346279,0.636865917,0.540397731,0.48679857,0.120158293
0.90709516,0.028670995,0.667691418,0.564283151,0.423054342,0.074999222
0.877035794,0.028706217,0.637811461,0.785848865,0.577975977,0.433742792
0.900319799,0.000224311,0.67107184,0.425152895,0.466936435,0.124986261
0.923129588,0.733758032,0.533205674,0.535208275,0.589939911,0.475544745
0.861699649,0.000550463,0.611789969,0.433681686,0.509582388,0.303232515
0.898239177,0.85316362,0.63112199,0.577664332,0.511223139,0.303439665
0.922062602,0.000178926,0.434972587,0.453286925,0.157960876,0.280811578
0.883070193,0.028708229,0.666262417,0.768212193,0.471646405,0.154195057
0.909987878,0.000168259,0.236532326,0.34698583,0.491085768,0.382604378
0.918381501,0.000618894,0.627191576,0.467635424,0.485715454,0.290976226
0.828238969,0.02870833,0.694512345,0.748581415,0.475213294,0.157154576
0.91132161,0.000224211,0.626822599,0.463922892,0.468120525,0.385488664
0.91560141,0.000215355,0.612680005,0.49722547,0.492025207,0.469596584
0.878328033,0.000160912,0.536949622,0.400677099,0.43103126,0.361891255
0.852620784,0.02845081,0.649324612,0.742490924,0.483725446,0.297198394
0.90026645,0.028627421,0.645068571,0.630310935,0.573382051,0.147505321
0.939069173,0.02870833,0.554594401,0.447974222,0.434466927,0.304020563
0.856087303,0.008094228,0.629552056,0.896514765,0.497051524,0.25350687
0.916852154,0.003788738,0.640528201,0.428409741,0.62928398,0.499769815
0.824602325,0.029279222,0.632510318,0.794021416,0.444081909,0.335671327
0.929869383,0.000231758,0.640401451,0.459880702,0.460970586,0.424878852
0.870659368,0.000264162,0.691650657,0.485946745,0.430754761,0.103607243
0.928340037,6.54E-05,0.451211157,0.441452264,0.469622004,0.468629939
0.914504785,5.29E-05,0.507999798,0.499863121,0.615651136,0.526117323
0.901943989,0.000264363,0.629837639,0.518222437,0.625487562,0.495609201
0.933811304,0.596866927,0.61647951,0.669919993,0.677362758,0.577515007
0.908470387,7.60E-05,0.480375875,0.511135314,0.478148681,0.31973112
0.881653473,0.000322932,0.518214015,0.485760798,0.462882589,0.093326114
0.884569901,0.001700701,0.630404361,0.618421671,0.67956221,0.552617464
0.938683873,0.028691927,0.505819574,0.368777528,0.500064484,0.142360422
0.917652394,0.00023689,0.614010864,0.476315083,0.506124574,0.163853656
0.881268172,0.028707324,0.63376431,0.713223704,0.493543462,0.359479953
0.952406498,0.006334959,0.535220125,0.568913787,0.556993323,0.44047486
0.915168688,0.000147729,0.620663227,0.465338337,0.450051603,0.222227061
0.888707435,0.989133227,0.591725494,0.803225711,0.832262316,0.724727821
0.896745396,0.027969682,0.62947917,0.771297336,0.537954621,0.42487494
0.934653037,0.028138646,0.652113542,0.484861404,0.423690056,0.204821322
0.92420843,0.048134457,0.657315758,0.48047116,0.484913793,0.465153514
0.943710562,0.000191606,0.533659069,0.396977577,0.518143161,0.439193335
0.839856075,0.028708229,0.631145218,0.894713829,0.504639889,0.165643129
0.894540292,0.000627548,0.610234955,0.608336143,0.512621672,0.218998617
0.922246361,0.287703099,0.541908669,0.403558169,0.494333273,0.435985554
0.891783912,0.028505655,0.639971892,0.569770659,0.496692838,0.130175343
0.900373149,6.82E-05,0.60485685,0.463487899,0.567073,0.502876663
0.910960021,0.000166548,0.526311256,0.304638544,0.547208288,0.544673418
0.885542044,0.028706519,0.668129485,0.824382518,0.443225857,0.285094849
0.869365944,0.024990236,0.572836967,0.589610605,0.578088058,0.259728244
0.816414986,0.020812349,0.576150602,0.675890969,0.604267765,0.828549404
0.931446151,0.001092977,0.581697813,0.443397077,0.406765759,0.192130058
0.917865791,0.028708632,0.556131001,0.491510889,0.442897424,0.299594433
0.90353854,0.000339939,0.647699398,0.694324415,0.717568978,0.610227954
0.876537868,0.000218676,0.581437617,0.446276653,0.525269186,0.420056209
0.922702794,0.000877924,0.617534657,0.523327866,0.492822259,0.096597903
0.911849176,0.054124647,0.641224379,0.595782689,0.593496713,0.420420346
0.874231992,0.027133018,0.631381285,0.716032551,0.485478591,0.376274776
0.907842051,0.028714871,0.630634144,0.79727915,0.708563506,0.396695424
0.898328092,0.000215959,0.547729876,0.340113298,0.499777306,0.477813684
0.931197188,0.42115889,0.645799614,0.732951398,0.792483398,0.700454544
0.737282565,0.000246149,0.602077817,0.462916149,0.555975505,0.501320993
0.889495819,0.000571697,0.606949776,0.567687416,0.462219784,0.152202258
0.901706881,0.000227532,0.565697725,0.518407571,0.495477495,0.11847755
0.901357147,0.028746671,0.608167852,0.74530467,0.545866466,0.392084855
0.856209414,4.61E-05,0.589240206,0.511602507,0.499029504,0.476943838
0.889501747,0.028708129,0.640011195,0.647617939,0.453460761,0.147576791
0.906514246,0.02870833,0.632219087,0.673667076,0.44575495,0.319259084
0.91562512,0.022411813,0.588059115,0.674058805,0.504521096,0.216613703
0.917130756,0.000986205,0.622113577,0.662539,0.454016376,0.303129321
0.907622726,0.028709336,0.621130652,0.770299479,0.538207125,0.386305168
0.933028847,0.02394989,0.53032286,0.433683193,0.398419046,0.160988829
0.869524213,0.000471668,0.613132282,0.552754097,0.515050345,0.147784818
0.936893707,0.018269852,0.600670431,0.496976527,0.473711838,0.402092557
0.915364302,0.028708229,0.615896928,0.643030047,0.545111297,0.385588262
0.872470873,0.001248355,0.658063083,0.677510828,0.467958722,0.371858581
0.865947439,0.028708028,0.652988118,0.898102822,0.500616647,0.349968764
0.93392393,0.0005881,0.637156415,0.519092618,0.463184416,0.301020091
0.911043008,0.028624704,0.325190647,0.374390748,0.403150352,0.049515938
0.910485805,0.00022894,0.62515984,0.538808552,0.484709085,0.350039191
0.941736638,0.000278955,0.666511982,0.534299764,0.436416082,0.234331056
0.908630435,0.000253897,0.630036362,0.573417229,0.510699517,0.466404162
0.952187173,0.028701185,0.341063416,0.428375328,0.383195829,0.044009925
0.89150531,0.000218173,0.550165856,0.406360145,0.466138734,0.263288784
0.929946443,0.028704707,0.477445255,0.472139045,0.404408196,0.079266171
0.911825465,0.000866049,0.611234889,0.605252782,0.452229515,0.247235514
0.890699143,0.000237897,0.603740121,0.467621627,0.476697714,0.15928437
0.939300354,0.000264363,0.52241431,0.473660347,0.484236572,0.356524937
0.944048441,0.022037055,0.557761195,0.470613849,0.452900366,0.317105993
0.910118287,0.028944717,0.606791957,0.525808064,0.471343108,0.155318776
0.867482713,0.028678039,0.621813255,0.690648275,0.52213507,0.373479505
0.90737969,0.01855716,0.634396379,0.554080835,0.463491131,0.099688205
0.922904336,0.028685687,0.616596902,0.600521782,0.515061448,0.142590049
0.92029022,0.000195933,0.565947628,0.471712022,0.469252336,0.422028339
0.89253673,0.000250979,0.62458434,0.540649447,0.43783494,0.13094999
0.879922584,0.000222399,0.614795977,0.578118149,0.529974908,0.171504374
0.914747821,0.002554171,0.443559068,0.467509193,0.411343736,0.348658206
0.910254624,0.028843078,0.60779114,0.693183744,0.623749544,0.380670918
0.910604359,0.000189794,0.400654087,0.403507838,0.345134117,0.288847633
0.890124156,0.000194121,0.603342,0.555171146,0.539942408,0.23208226
0.901191171,0.000229947,0.615521922,0.574181165,0.512080599,0.40796354
0.932175258,0.028714569,0.580369257,0.437105168,0.444969364,0.113777834
0.837488552,0.000828211,0.66837947,0.602258307,0.524081691,0.247755728
0.855127609,0.00098228,0.613709548,0.778592274,0.56566208,0.396414973
0.875945098,0.028699072,0.653086655,0.843775971,0.442036199,0.290832895
0.890817697,0.028693134,0.662812456,0.705726254,0.483902737,0.275941502
0.897889442,0.028704204,0.649268433,0.689014204,0.519345543,0.343346461
0.903698588,0.028708229,0.57358546,0.65133683,0.482861476,0.302191792
0.901552761,0.000793694,0.749727951,0.688282475,0.50974998,0.340667319
0.917907285,0.028708229,0.568894022,0.628912642,0.447992433,0.322021024
0.913467438,0.000530136,0.605237899,0.545334481,0.447728802,0.258471947
0.891357117,0.001430299,0.637400272,0.739924737,0.462212768,0.372408255
0.932104126,0.028618867,0.641895953,0.568854431,0.476445871,0.242080749
0.926336474,0.015720109,0.654630481,0.580113524,0.52548336,0.16123606
0.884285371,0.349213315,0.479807131,0.544833446,0.549972332,0.542962263
0.931932223,0.000149742,0.609389975,0.542502582,0.688869748,0.622322002
0.954084037,0.014509794,0.142105084,0.377341586,0.509521513,0.471310622
0.876437097,9.07E-05,0.574400076,0.620274302,0.549706798,0.343514285
0.932400511,0.027003906,0.360653301,0.41808915,0.379786224,0.265210106
0.893544438,0.028705009,0.638878979,0.639131178,0.410510685,0.293088301
0.934469278,0.028709739,0.154135007,0.436495097,0.412769616,0.226940404
0.873704427,0.028727148,0.636661269,0.848760082,0.450274673,0.153296907
0.911066719,0.011625748,0.6255172,0.498806007,0.465213658,0.127869079
0.933959496,0.028641208,0.131616976,0.450338191,0.372739947,0.07692435
0.886745367,0.029200024,0.64587631,0.660044183,0.558869674,0.17352746
0.95564895,0.028714267,0.384672589,0.363857162,0.349135553,0.050433118
0.901469773,0.000226727,0.590644889,0.495630294,0.392690041,0.145448088
0.921126026,4.11E-05,0.620208056,0.499606133,0.504588936,0.416474263
0.932424222,0.028717186,0.568184927,0.566151519,0.444310485,0.168255692
0.875666496,0.028707525,0.65783085,0.875727073,0.455990641,0.233945206
0.885844356,0.000377978,0.520778261,0.427280731,0.359163983,0.191867152
0.87385262,0.020375903,0.559067812,0.771170427,0.743336948,0.637885047
0.91851191,0.028393348,0.612343841,0.408662343,0.427844419,0.252548001
0.895903663,0.028707324,0.686693669,0.615097991,0.356886476,0.242769123
0.917089262,0.028713261,0.424605397,0.407219668,0.463525598,0.128772179
0.874231992,0.028012854,0.578884,0.345555883,0.510643167,0.282233417
0.93861274,0.028700078,0.582606604,0.410137715,0.389423125,0.032718347
0.843704931,0.028707626,0.620533815,0.883058041,0.478053227,0.391753046
0.870115205,0.02687107,0.641849404,0.811926168,0.480550357,0.344116363
0.896549782,0.000160409,0.528712218,0.429984563,0.483765029,0.316463143
0.832087825,0.028861091,0.629295717,0.994594943,0.596396697,0.141868072
0.923082167,0.028725035,0.409819933,0.304089362,0.441653064,0.062076229
0.92547103,0.446186159,0.557293615,0.501876499,0.455642996,0.305106519
0.948470505,0.004438728,0.348072974,0.446784523,0.562189788,0.430068476
0.908381471,0.000208814,0.632795431,0.448951731,0.466137239,0.253674559
0.89908091,0.000392167,0.493472087,0.523798047,0.540998085,0.26628204
0.917693888,0.000615976,0.640149477,0.503923404,0.522686884,0.129852335
0.872144849,0.028672706,0.625612629,0.819175555,0.564193266,0.481918379
0.895945157,9.76E-06,0.557378081,0.493072744,0.511422742,0.511590666
0.892216634,0.005754708,0.616984758,0.567055393,0.501514676,0.198680372
0.89812655,0.000709162,0.611313628,0.465506469,0.462557174,0.080103721
0.830335004,0.028674618,0.58398312,0.686018694,0.461668825,0.414584701
0.768216859,0.00034326,0.476657698,0.392825267,0.515706198,0.424373703
0.846954496,0.028710544,0.685146992,0.743106294,0.522816874,0.485840577
0.913497076,0.010052348,0.562379127,0.542732235,0.478978503,0.259534282
0.889543241,4.39E-05,0.58759198,0.524129262,0.556163994,0.230952347
0.910556937,0.000191807,0.598898978,0.47596768,0.49623368,0.396180557
0.899632186,0.000733716,0.624071761,0.497006665,0.524288763,0.324241967
0.856384874,0.028705311,0.611511084,0.852266268,0.592162116,0.348792063
0.917213744,6.80E-05,0.635276483,0.51931194,0.618826116,0.447567774
0.939821991,0.01549449,0.620019287,0.853630369,0.827485253,0.700853917
0.906366053,0.822505925,0.647951429,0.510632077,0.754552972,0.727707362
0.906840269,0.000749617,0.636845358,0.490372447,0.506182493,0.189601975
0.868935,0.00032736,0.618571599,0.541391745,0.436651887,0.215213236
0.951588475,0.028704405,0.640519086,0.490114517,0.467681658,0.068786119
0.899561054,0.000221695,0.64716149,0.444554437,0.431164951,0.132212734
0.935370289,0.018418085,0.540005364,0.505372087,0.487453994,0.391673178
0.885352357,0.939538382,0.576379607,0.702256398,0.693854321,0.412611146
0.913093993,0.00116654,0.57720196,0.346241103,0.586718147,0.506817505
0.925850403,0.000275131,0.555460631,0.508753987,0.464949767,0.213112825
0.849897599,0.000158699,0.622618762,0.387999164,0.522369699,0.452096169
0.91330739,0.014687412,0.550139361,0.471875216,0.431009039,0.193678937
0.91575553,0.000235381,0.615464211,0.552215071,0.50752074,0.395608182
0.903502974,0.028704908,0.636083285,0.6542522,0.408662695,0.304498009
0.836492699,0.176878904,0.610563036,0.5518606,0.565569865,0.497315694
0.842222413,0.028820938,0.537546206,0.805589145,0.488563073,0.252210517
0.925951174,5.37E-05,0.603324955,0.490077021,0.554200707,0.489345055
0.940971965,0.027766403,0.615327837,0.470459838,0.444061273,0.175832301
0.883935637,0.801420357,0.624533513,0.486843837,0.617574075,0.55128759
0.915192398,0.00023357,0.596537575,0.464895871,0.496573779,0.467680131
0.896063711,0.000354933,0.448134641,0.296382325,0.540753413,0.457230648
0.915465073,0.028062466,0.582483811,0.413377161,0.452074375,0.183800871
0.879543211,0.000334505,0.650718731,0.622033416,0.50907337,0.158944069
0.855292399,0.028707525,0.631210356,0.937204721,0.495087851,0.223431554
0.940225075,0.000202071,0.595004591,0.531610873,0.480362264,0.335640172
0.889614373,0.869685877,0.719598035,0.692687727,0.703822727,0.545353598
0.910794045,0.000345977,0.619832445,0.534510529,0.418011934,0.133511862
0.923781635,0.029315551,0.613735062,0.539624009,0.729252924,0.603229893
0.85348445,0.028697864,0.621711697,0.867058222,0.529067905,0.311988752
0.862007297,0.413523348,0.499743502,0.470208047,0.20677172,0.241686243
0.915482856,0.017984758,0.644651446,0.486516894,0.440999689,0.095965946
0.905506537,0.028222976,0.653654957,0.578404085,0.484093159,0.208225706
0.916698034,0.000885169,0.621668385,0.517765396,0.45704003,0.089772366
0.89684024,0.000862024,0.590248175,0.246493947,0.624994054,0.554121819
0.917747237,0.000614667,0.611574486,0.49596256,0.376780339,0.1760377
0.905743645,8.39E-05,0.551762739,0.418915757,0.487562371,0.405142708
0.895310893,0.028707827,0.633231539,0.694784458,0.430400405,0.352044325
0.924777489,0.02238907,0.640165375,0.565196293,0.45653353,0.34663508
0.890183433,0.028708833,0.659876957,0.630550667,0.417509825,0.258400317
0.897842021,0.257965996,0.554259255,0.395076307,0.392391653,0.324951316
0.901078545,0.028702594,0.584071238,0.598578265,0.457232708,0.117967584
0.896188193,0.907061641,0.606265297,0.715090683,0.752126211,0.617809636
0.799698873,0.029419001,0.654848769,0.654371547,0.520247355,0.270379052
0.935370289,0.649191347,0.595900904,0.365811835,0.591023151,0.444351869
0.883034627,0.000224513,0.633042631,0.541573942,0.499086976,0.166758863
0.927990302,0.026223496,0.585085609,0.482660394,0.411984898,0.222604245
0.852152496,0.028536851,0.544659637,0.676510658,0.358268467,0.324475603
0.906371981,0.000183857,0.64685853,0.541426597,0.500775331,0.245187109
0.911588357,0.028622188,0.635108204,0.449061305,0.466237094,0.067762019
0.878494009,0.028706317,0.645407038,0.758943073,0.447103392,0.319474196
0.942364974,0.024709369,0.529348927,0.499453334,0.336092306,0.249941092
0.882886434,0.028728758,0.683490731,0.760853787,0.421356594,0.152739685
0.886573463,5.88E-05,0.635212175,0.52521093,0.563138524,0.547208993
0.876514157,0.028731677,0.626637046,0.687260235,0.543930093,0.298194267
0.903378493,0.000234978,0.629059025,0.546002579,0.514027667,0.260591397
0.927522014,0.028705512,0.581270612,0.527345282,0.476863976,0.258648084
0.917788731,0.828286798,0.531347448,0.748821801,0.666429335,0.427573452
0.932833233,0.031169918,0.527722383,0.615839587,0.560837114,0.309107754
0.895684338,0.000891711,0.541781887,0.461591666,0.434112127,0.161393085
0.931369091,0.000218676,0.540046901,0.471208353,0.456723807,0.322983707
0.938903198,0.027581943,0.608866718,0.728969329,0.602296396,0.282462543
0.901351219,0.028709135,0.600955166,0.658280599,0.499542879,0.284772024
0.843461302,0.028707424,0.636589297,0.918413685,0.515934499,0.258180137
0.936472841,9.43E-05,0.511021608,0.53440884,0.666832035,0.522026994
0.907527882,0.011146935,0.599568351,0.537975653,0.469993236,0.19670922
0.945536294,0.028707827,0.373797533,0.38759608,0.428837341,0.108613743
0.898221394,8.90E-05,0.635847244,0.572538327,0.596153409,0.528613965
0.903082108,8.36E-05,0.674585386,0.538582136,0.639113049,0.585544213
0.944172923,0.106257663,0.568006243,0.832103197,0.825717972,0.771291182
0.909644071,0.000311158,0.616899642,0.52819957,0.446137168,0.33673971
0.94593345,9.99E-05,0.544185532,0.421963886,0.488251775,0.438197111
0.947136773,0.374763776,0.523699968,0.528737879,0.494965392,0.283891604
0.945453306,0.022054867,0.558884134,0.515612991,0.588700695,0.470898955
0.909839685,4.20E-05,0.598104885,0.484719331,0.587015712,0.423978311
0.919608535,0.027627026,0.652389158,0.591192263,0.504234493,0.123639774
0.888393267,0.000205191,0.581971917,0.433889467,0.517199592,0.187416586
0.881777954,0.021014421,0.631491632,0.622841012,0.521064499,0.231971056
0.916875865,0.002190482,0.625935106,0.491375462,0.499286043,0.394113257
0.89217514,0.007990677,0.582041817,0.591532648,0.705892706,0.580154894
0.88617038,0.000470359,0.553628387,0.575153132,0.275089163,0.230136458
0.89869561,0.0005245,0.614384033,0.513006451,0.456856219,0.223059985
0.91070513,0.002526597,0.632017387,0.480630145,0.469416145,0.024922908
0.869432927,0.02677728,0.744260907,0.73688982,0.473205009,0.379366937
0.908102869,0.008759111,0.644140156,0.509262448,0.471239385,0.476031616
0.91998198,0.000156283,0.622841653,0.466471219,0.66795915,0.547980048
0.882026918,0.080287259,0.579085792,0.423819439,0.337205943,0.591630692
0.901232665,0.00024162,0.556582656,0.526283514,0.396927594,0.235807592
0.917604972,0.000290931,0.579279523,0.395840644,0.188229662,0.276695219
0.907551593,0.736576365,0.6316732,0.541527712,0.662238742,0.576265305
0.916437215,0.000218777,0.484406851,0.570895698,0.486425278,0.190302132
0.925382114,0.028707626,0.636776323,0.606646745,0.534005135,0.156930205
0.894178702,0.002814307,0.577689155,0.601835196,0.482370693,0.210771182
0.876063652,0.000331687,0.43023157,0.259913217,0.618493281,0.387474354
0.89611706,0.028699776,0.637704092,0.626513372,0.53956686,0.280041176
0.865664095,0.028708934,0.623630888,0.841520362,0.459257841,0.315802257
0.863555612,0.000959034,0.597767561,0.579982728,0.47965498,0.230033033
0.87110928,0.028556273,0.645353076,0.423593739,0.530571976,0.165553242
0.870304298,0.026163518,0.615803777,0.50997459,0.591416622,0.788014368
0.918671958,0.74454621,0.498235657,0.393216902,0.425297888,0.504099038
0.919217307,0.00194846,0.634220426,0.509751873,0.61991406,0.537846919
0.930391021,0.028708028,0.655332706,0.535256741,0.452416755,0.129113655
0.915198326,0.027307919,0.566264097,0.645323498,0.4729723,0.269869565
0.916336444,0.009421076,0.58009994,0.536712344,0.43944467,0.099268904
0.917883574,0.028695952,0.585096494,0.523611786,0.509823288,0.091059625
0.93735014,0.000151956,0.46949427,0.471397087,0.581041969,0.532425195
0.88470031,0.028708129,0.631895686,0.917293491,0.551368739,0.280938074
0.925192428,0.00945982,0.388123983,0.393771346,0.316918775,0.156487502
0.903111746,0.000237897,0.561870574,0.480324643,0.372714443,0.338343048
0.914072063,0.028705512,0.645192368,0.617871284,0.460922806,0.257500794
0.922987324,0.005377233,0.50761357,0.49885894,0.444067178,0.100229521
0.886188163,9.86E-06,0.620753168,0.464576594,0.650408326,0.538937674
0.828185027,0.028581834,0.627030769,0.800710784,0.432326013,0.157678674
0.870141879,0.02982888,0.486395651,0.640774072,0.450167631,0.376629319
0.913751967,0.000422257,0.476716087,0.521010008,0.524325583,0.36843289
0.918446706,0.016237766,0.596061417,0.535854153,0.434116996,0.311138832
0.934113616,0.598499801,0.645342222,0.494884915,0.627160251,0.602656585
0.898944573,0.942316461,0.431276439,0.560561798,0.582864351,0.284159092
0.904718153,2.99E-05,0.535061998,0.507924386,0.500474505,0.335546455
0.907551593,6.27E-05,0.632574673,0.590945019,0.553995475,0.519543955
0.879229043,0.028638289,0.596779541,0.550952112,0.50140789,0.206077152
0.910693274,0.03086983,0.601220796,0.487620391,0.467160462,0.165428944
0.906792848,0.000432421,0.572051915,0.369642488,0.47777425,0.237180401
0.900669534,8.12E-05,0.64519157,0.41234806,0.510157229,0.471437511
0.888879339,0.600592367,0.584486613,0.83599537,0.963711575,1
0.90338442,0.016869441,0.629993376,0.481861831,0.660327442,0.49451859
0.903005047,0.028709839,0.660919178,0.679129148,0.357995563,0.244396194
0.944297405,0.63745299,0.585460924,0.530099967,0.624234285,0.51815237
0.901588327,0.810447454,0.635974391,0.478352153,0.571390929,0.328317369
0.9345167,0.000198751,0.579795425,0.522617523,0.521019375,0.456231598
0.895441302,0.984199082,0.646628345,0.43380702,0.459145569,0.291581643
0.907836123,0.001141583,0.64657179,0.606841558,0.455988555,0.224887652
0.888369557,0.004660926,0.60903707,0.578892756,0.501022182,0.174260422
0.868421661,0.028708229,0.673770235,0.881900695,0.478094149,0.130144803
0.913046571,0.018966133,0.626986618,0.46489365,0.684057338,0.657168088
0.856528324,0.028661837,0.652791293,0.783313843,0.478790734,0.42525686
0.89990486,0.000778196,0.654095285,0.540913494,0.625880658,0.557938079
0.893526655,0.00179439,0.608758495,0.536951171,0.476313349,0.190577106
0.906911402,0.737585615,0.539846231,0.580799558,0.535560486,0.523665261
0.900847365,0.000981677,0.66315834,0.559501217,0.495562229,0.135366427
0.890752492,0.028707726,0.650303057,0.780037838,0.418602482,0.281727054
0.926354257,0.028689612,0.515154334,0.514430683,0.459789625,0.099463489
0.902898349,0.006024908,0.477508934,0.596267952,0.727978627,0.630729453
0.908855687,5.23E-06,0.62312626,0.514530006,0.512517908,0.447444397
0.904332852,0.847892958,0.633205919,0.446985863,0.726883925,0.561280856
0.903022831,0.20623179,0.622326496,0.535885845,0.629441668,0.655928395
0.921327568,0.028708732,0.629379482,0.550079019,0.450539994,0.261385662
0.927972519,0.000175605,0.497217856,0.416519771,0.469881749,0.333525849
0.907747207,0.00407504,0.564062403,0.472017503,0.540437504,0.439472346
0.924392188,0.034361801,0.296611203,0.574696496,0.684263858,0.49756478
0.841557325,0.026747191,0.612812032,0.792923936,0.461620729,0.391544143
0.919644101,0.000310957,0.616274914,0.415244003,0.463297779,0.150648947
0.927350111,0.000316693,0.288714172,0.402116374,0.450890607,0.244759648
0.946247618,0.014119036,0.323082067,0.465924015,0.612257283,0.471946293
0.92467079,0.028653082,0.638363142,0.64508694,0.487339659,0.289244124
0.939187727,0.028705412,0.591030181,0.429960826,0.413285669,0.06098562
0.911197129,0.040011448,0.619942185,0.514305122,0.560465728,0.477323614
0.891440105,0.000682092,0.627329366,0.570346213,0.388203661,0.217626767
0.911825465,0.000635498,0.629382506,0.478566966,0.492064473,0.101158235
0.935880071,0.001295753,0.645735146,0.559032789,0.471024058,0.090808016
0.896763179,0.001427783,0.569852945,0.320677461,0.564783392,0.455776116
0.920509545,3.10E-05,0.627926863,0.553593795,0.447896599,0.248967472
0.920124245,0.138630147,0.540023193,0.385070395,0.588092984,0.52163857
0.910835539,0.000141591,0.547680817,0.50122593,0.51782411,0.395055341
0.917035913,0.046404674,0.398211906,0.332948053,0.447747402,0.10570703
